0,0.4110988676548004
1,0.4543836712837219
2,0.45013660192489624
3,0.4120140075683594
4,0.4026612937450409
5,0.4588370621204376
6,0.44945985078811646
7,0.49537011981010437
8,0.4913070797920227
9,0.5095887780189514
10,0.5336161255836487
11,0.5382328033447266
12,0.4699104428291321
13,0.46698275208473206
14,0.4749895930290222
15,0.5012990832328796
16,0.4579518437385559
17,0.4458879232406616
18,0.4584103226661682
19,0.5666756629943848
20,0.6027644276618958
21,0.558049201965332
22,0.6547247767448425
23,0.5658852458000183
24,0.5168269276618958
25,0.49635034799575806
26,0.5332288146018982
27,0.46081486344337463
28,0.4238187074661255
29,0.4640863239765167
30,0.59841388463974
31,0.5674668550491333
32,0.533435046672821
33,0.49663716554641724
34,0.5149699449539185
35,0.5118380784988403
36,0.5023831129074097
37,0.450357586145401
38,0.5110298991203308
39,0.5139451026916504
40,0.4905504286289215
41,0.45396292209625244
42,0.39675551652908325
43,0.40810251235961914
44,0.4509115517139435
45,0.46978113055229187
46,0.5212212800979614
47,0.5226007699966431
48,0.48048898577690125
49,0.4295252561569214
50,0.4432470202445984
51,0.4722883999347687
52,0.47907981276512146
53,0.39633607864379883
54,0.3966187536716461
55,0.4053672254085541
56,0.44670653343200684
57,0.4889082908630371
58,0.5016787052154541
59,0.5093514919281006
60,0.5012661218643188
61,0.4410646855831146
62,0.438109427690506
63,0.49038252234458923
64,0.46838852763175964
65,0.4700790047645569
66,0.47310909628868103
67,0.40775197744369507
68,0.40176719427108765
69,0.4484090209007263
70,0.5054938793182373
71,0.43040162324905396
72,0.422858327627182
73,0.39835047721862793
74,0.3650779128074646
75,0.3894299864768982
76,0.4078461229801178
77,0.43181419372558594
78,0.43107402324676514
79,0.4462617039680481
80,0.48278096318244934
81,0.46315762400627136
82,0.44084084033966064
83,0.3874168395996094
84,0.42942431569099426
85,0.522408127784729
86,0.5461677312850952
87,0.49870359897613525
88,0.5071755647659302
89,0.4608116149902344
90,0.5350832343101501
91,0.5540348291397095
92,0.44929593801498413
93,0.44032859802246094
94,0.4839182496070862
95,0.4683806896209717
96,0.3875645697116852
97,0.4281248450279236
98,0.49604469537734985
99,0.47527992725372314
100,0.4526478052139282
101,0.5594394207000732
102,0.5108737945556641
103,0.41479745507240295
104,0.4522748589515686
105,0.4692566394805908
106,0.39452239871025085
