0,0.40690839290618896
1,1.0719043016433716
2,1.7765864133834839
3,2.439777374267578
4,0.4090580940246582
5,1.0972163677215576
6,1.8368487358093262
7,2.4643406867980957
8,0.4043143689632416
9,1.0613399744033813
10,1.7525930404663086
11,2.396946430206299
12,0.4065401554107666
13,1.0872352123260498
14,1.8145508766174316
15,2.424729585647583
16,0.4026917517185211
17,1.0548036098480225
18,1.7377433776855469
19,2.3704512119293213
20,0.40536850690841675
21,1.0826284885406494
22,1.8043718338012695
23,2.406546115875244
24,0.40159836411476135
25,1.0504032373428345
26,1.7276668548583984
27,2.3523623943328857
28,0.4039894938468933
29,1.0770725011825562
30,1.7919801473617554
31,2.3846609592437744
32,0.4000408947467804
33,1.04417884349823
34,1.713502287864685
35,2.3269128799438477
36,0.4022185504436493
37,1.0697898864746094
38,1.7755050659179688
39,2.3557465076446533
40,0.398410439491272
41,1.0377278327941895
42,1.6989744901657104
43,2.3008506298065186
44,0.40134215354919434
45,1.066099762916565
46,1.7670221328735352
47,2.340972661972046
48,0.3979984223842621
49,1.0361039638519287
50,1.6952691078186035
51,2.294145345687866
52,0.4008510708808899
53,1.0640612840652466
54,1.7624080181121826
55,2.332925796508789
56,0.397480845451355
57,1.0340732336044312
58,1.6906808614730835
59,2.2858455181121826
60,0.4003116488456726
61,1.0618393421173096
62,1.757480263710022
63,2.3244640827178955
64,0.3969792425632477
65,1.032100796699524
66,1.6862338781356812
67,2.2778027057647705
68,0.399842232465744
69,1.0598933696746826
70,1.7531579732894897
71,2.317089080810547
72,0.39656198024749756
73,1.0304497480392456
74,1.6825159788131714
75,2.2711212635040283
76,0.39943569898605347
77,1.0582364797592163
78,1.7494518756866455
79,2.3107337951660156
